class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Hands Up,0.6760545969009399,0.630279004573822,-0.6917915344238281,0.9996311664581299,0.7002706527709961,0.5710951685905457,-0.6948034167289734,0.9977090358734131,0.714090883731842,0.5689131021499634,-0.694241464138031,0.9985190033912659,0.7281370759010315,0.5673288106918335,-0.6948302388191223,0.9977961778640747,0.6703616380691528,0.5757793188095093,-0.6816715598106384,0.9980320334434509,0.6604419946670532,0.5773752927780151,-0.6820607781410217,0.9987999200820923,0.6522672176361084,0.5795668363571167,-0.6820923686027527,0.9977990984916687,0.7541651725769043,0.5933815240859985,-0.6099666357040405,0.9984281063079834,0.6610224843025208,0.6046928763389587,-0.5509630441665649,0.9984928369522095,0.7109721899032593,0.6917946338653564,-0.6524171233177185,0.9993234872817993,0.66817307472229,0.692333459854126,-0.6360916495323181,0.999142050743103,0.8512592315673828,0.8797623515129089,-0.50287264585495,0.9945120811462402,0.6000524163246155,0.9007409811019897,-0.42913922667503357,0.9966447353363037,0.9151169657707214,1.1227915287017822,-0.44383955001831055,0.7587474584579468,0.5666587352752686,1.1841750144958496,-0.3484940230846405,0.5901491045951843,0.9344374537467957,1.3748191595077515,-0.38420847058296204,0.08404875546693802,0.5475448369979858,1.407170295715332,-0.34726855158805847,0.11851559579372406,0.9640136957168579,1.4465574026107788,-0.3950846791267395,0.06191892921924591,0.5269665718078613,1.476752758026123,-0.37540119886398315,0.06581509858369827,0.9312400817871094,1.4723471403121948,-0.4307019114494324,0.09018310904502869,0.5492174625396729,1.483515977859497,-0.4139651656150818,0.10007080435752869,0.9195274114608765,1.4482150077819824,-0.39562079310417175,0.12263484299182892,0.5612150430679321,1.4603769779205322,-0.36984437704086304,0.12850652635097504,0.8059951066970825,1.3346775770187378,-0.05703263357281685,0.0008661596220918,0.6605959534645081,1.3439075946807861,0.05794024467468262,0.0005977998371236026,0.803024172782898,1.7103642225265503,0.1456877887248993,0.006355664227157831,0.6729151010513306,1.7141528129577637,0.2728016972541809,0.002793793333694339,0.8059394955635071,1.990455985069275,0.5935927033424377,0.0010567150311544538,0.6884889602661133,2.003045082092285,0.6236696243286133,0.0007547637796960771,0.8100185394287109,2.0508956909179688,0.6323737502098083,0.00018374146020505577,0.6978439092636108,2.06040620803833,0.6525078415870667,0.0004637462261598557,0.7820978760719299,2.1095166206359863,0.46728459000587463,0.00190592254512012,0.6957114934921265,2.1242356300354004,0.4388357102870941,0.003943138290196657
Hands Up,0.6664458513259888,0.6169368028640747,-0.709176242351532,0.999638557434082,0.6894893646240234,0.5643453001976013,-0.7071288824081421,0.9978571534156799,0.7029190063476562,0.5623594522476196,-0.706762433052063,0.9985812902450562,0.716900646686554,0.5612097978591919,-0.7073577642440796,0.9979275465011597,0.6629049181938171,0.5690206289291382,-0.6836584806442261,0.9981500506401062,0.6549971699714661,0.5705536007881165,-0.6840879321098328,0.9988340735435486,0.647696852684021,0.5724099278450012,-0.6840911507606506,0.9979051947593689,0.7530227899551392,0.5911442041397095,-0.6031696200370789,0.998508632183075,0.6598137021064758,0.6001023650169373,-0.4833962023258209,0.9985182881355286,0.6922475099563599,0.6761646866798401,-0.66004878282547,0.9993652701377869,0.660454511642456,0.676862895488739,-0.6348634958267212,0.9991831183433533,0.8551524877548218,0.8802134990692139,-0.4947625696659088,0.9945167303085327,0.600317120552063,0.8976479172706604,-0.28788110613822937,0.9964810013771057,0.935470461845398,1.093026041984558,-0.4673665463924408,0.7391998767852783,0.5587233304977417,1.1845523118972778,-0.21683970093727112,0.564258873462677,0.9455370903015137,1.415326714515686,-0.4461507201194763,0.08234348893165588,0.5209780335426331,1.3945939540863037,-0.34972354769706726,0.11675909161567688,0.9726402163505554,1.4963946342468262,-0.4696078896522522,0.06208512932062149,0.4947850704193115,1.4589909315109253,-0.385145366191864,0.06697914004325867,0.9382120966911316,1.516423225402832,-0.5056073069572449,0.0913236066699028,0.5151373147964478,1.4630497694015503,-0.43114933371543884,0.10191479325294495,0.9270105361938477,1.4883112907409668,-0.4567602574825287,0.12295302748680115,0.5287595987319946,1.4422177076339722,-0.37723293900489807,0.12938083708286285,0.8038076162338257,1.3864905834197998,-0.0906243696808815,0.0009401734569109976,0.6542744636535645,1.3845149278640747,0.09150515496730804,0.0006722739199176431,0.7869265675544739,1.8090002536773682,0.098709836602211,0.006798796821385622,0.6467398405075073,1.8092005252838135,0.3566127419471741,0.003128682728856802,0.7803577780723572,2.1347391605377197,0.5582836866378784,0.0010613235644996166,0.6513378620147705,2.144496440887451,0.7555736303329468,0.0007667192840017378,0.7844906449317932,2.2105212211608887,0.5977483987808228,0.00019203574629500508,0.6596421003341675,2.212186098098755,0.7900503277778625,0.00047921828809194267,0.7437669634819031,2.2513859272003174,0.4094690680503845,0.0018521399470046163,0.6553035378456116,2.276378631591797,0.5639969110488892,0.0037921324837952852
Hands Up,0.6627215147018433,0.6106323599815369,-0.5403066873550415,0.9996693730354309,0.6840341687202454,0.562756359577179,-0.5347176790237427,0.9980596899986267,0.6963350176811218,0.5611499547958374,-0.5343015193939209,0.998708188533783,0.7093968391418457,0.5603293776512146,-0.5349336266517639,0.9981228709220886,0.6598189473152161,0.5658954381942749,-0.5055955648422241,0.998323917388916,0.6527221202850342,0.5666289925575256,-0.5060679316520691,0.9989365339279175,0.6458000540733337,0.5675513744354248,-0.5060542225837708,0.9981005191802979,0.7485065460205078,0.5904343724250793,-0.4351668953895569,0.9986467957496643,0.6598142385482788,0.5935514569282532,-0.3010493516921997,0.9986504912376404,0.6859755516052246,0.6674050092697144,-0.4999520182609558,0.999426543712616,0.6566007137298584,0.6666109561920166,-0.4619428217411041,0.9992610812187195,0.8563178777694702,0.8828361630439758,-0.3665984272956848,0.9949970841407776,0.6000267267227173,0.8963233232498169,-0.14631491899490356,0.9967817068099976,0.9332825541496277,1.1541643142700195,-0.3691531717777252,0.7112449407577515,0.5558748841285706,1.1847094297409058,-0.03127247095108032,0.5421932339668274,0.9428349733352661,1.420758605003357,-0.37598586082458496,0.08388246595859528,0.5236778259277344,1.404764175415039,-0.14467033743858337,0.11750961095094681,0.9664098620414734,1.5013071298599243,-0.40868717432022095,0.06650348752737045,0.4983273148536682,1.4779949188232422,-0.17910762131214142,0.07118132710456848,0.9294531941413879,1.51999032497406,-0.4349876344203949,0.09881065040826797,0.5218018293380737,1.486492395401001,-0.22461692988872528,0.10819756984710693,0.9192598462104797,1.4916919469833374,-0.38377439975738525,0.12943854928016663,0.5349079370498657,1.4617880582809448,-0.17334890365600586,0.1348031610250473,0.8017523884773254,1.4165194034576416,-0.10261670500040054,0.0008909640600904822,0.6486097574234009,1.4153907299041748,0.10394161939620972,0.0006405969616025686,0.7828131914138794,1.8512910604476929,0.013346545398235321,0.006339574698358774,0.6354064345359802,1.8517671823501587,0.3267611563205719,0.00297973002307117,0.7800341844558716,2.1933414936065674,0.4421160817146301,0.0009915062692016363,0.6442148685455322,2.1963436603546143,0.7018030285835266,0.0007117278291843832,0.7865502834320068,2.2727341651916504,0.4787425100803375,0.00018048302445095032,0.6529275178909302,2.2651212215423584,0.7333737015724182,0.0004439618205651641,0.7377718091011047,2.3087408542633057,0.28429490327835083,0.001731788506731391,0.6463633179664612,2.3297698497772217,0.5358148813247681,0.0035124090500175953
Hands Up,0.6597539186477661,0.6066423058509827,-0.5169053673744202,0.9996976852416992,0.6807231903076172,0.559884786605835,-0.5153706073760986,0.9982407689094543,0.6925030946731567,0.5583813190460205,-0.5148325562477112,0.998823344707489,0.7054702043533325,0.5577083826065063,-0.515528678894043,0.9982985258102417,0.6579907536506653,0.5627455115318298,-0.4888346791267395,0.9984798431396484,0.6515591740608215,0.563338577747345,-0.4893399178981781,0.9990301728248596,0.6450114250183105,0.5641145706176758,-0.4893813729286194,0.9982763528823853,0.7457326054573059,0.5885355472564697,-0.42940235137939453,0.9987713098526001,0.6600393056869507,0.5889385938644409,-0.30656394362449646,0.9987698793411255,0.6830318570137024,0.6629608869552612,-0.48133954405784607,0.9994819164276123,0.6544150710105896,0.6615382432937622,-0.4459548890590668,0.9993315935134888,0.856205940246582,0.8826137781143188,-0.35540875792503357,0.995462954044342,0.5962026715278625,0.8963737487792969,-0.16377942264080048,0.9970753192901611,0.939384937286377,1.0940830707550049,-0.3040296733379364,0.6841475367546082,0.5522754192352295,1.1936824321746826,-0.003971257247030735,0.5240845680236816,0.9458492398262024,1.4143033027648926,-0.2586430311203003,0.08352988213300705,0.524949312210083,1.4488307237625122,-0.0447278656065464,0.11670740693807602,0.9725010991096497,1.4931488037109375,-0.2704615592956543,0.06881242990493774,0.4994107782840729,1.5349310636520386,-0.0700930804014206,0.0726432353258133,0.9347580671310425,1.5152688026428223,-0.3040892481803894,0.10353585332632065,0.5339978933334351,1.5513848066329956,-0.11117291450500488,0.11029931157827377,0.9242095947265625,1.4878323078155518,-0.2669926583766937,0.1324523389339447,0.5455363988876343,1.520617961883545,-0.06974850594997406,0.13540354371070862,0.8009423017501831,1.4339032173156738,-0.09927248954772949,0.000821840891148895,0.6444653272628784,1.435520887374878,0.10078565776348114,0.0005910501931793988,0.7851481437683105,1.8837733268737793,0.008648313581943512,0.005813200492411852,0.637112021446228,1.883773684501648,0.31700804829597473,0.0027804733254015446,0.7812579274177551,2.234861135482788,0.4670928418636322,0.0009161369525827467,0.6490892171859741,2.2337329387664795,0.6983274817466736,0.0006551884580403566,0.7910125255584717,2.3150124549865723,0.5076445937156677,0.00016637631051708013,0.6575018167495728,2.303417682647705,0.7311128973960876,0.00040696037467569113,0.7470301389694214,2.3539459705352783,0.30909377336502075,0.0016102968947961926,0.6522897481918335,2.3694088459014893,0.505023181438446,0.0032407313119620085
Hands Up,0.6579867601394653,0.6073532700538635,-0.5029975175857544,0.9997203946113586,0.6794430613517761,0.5596861243247986,-0.5033949613571167,0.9983963370323181,0.6910363435745239,0.558149516582489,-0.5028773546218872,0.9989223480224609,0.7035847902297974,0.5574678182601929,-0.5036235451698303,0.9984505772590637,0.6569538712501526,0.5625284314155579,-0.47000035643577576,0.9986112117767334,0.6506861448287964,0.5630092024803162,-0.4705185294151306,0.9991070628166199,0.6442766785621643,0.5636245012283325,-0.4705617427825928,0.9984227418899536,0.7446645498275757,0.5883458852767944,-0.42664727568626404,0.9988812208175659,0.6603356599807739,0.5869261622428894,-0.27193495631217957,0.9988721013069153,0.6820294260978699,0.6637701392173767,-0.4710831046104431,0.9995299577713013,0.6533831357955933,0.6625419855117798,-0.4266394078731537,0.9993914365768433,0.86259526014328,0.8854669332504272,-0.36990946531295776,0.9958699941635132,0.5954900979995728,0.8963894248008728,-0.12558402121067047,0.9973088502883911,0.9378921389579773,1.1668750047683716,-0.34788236021995544,0.6532151699066162,0.5500182509422302,1.2056134939193726,0.03036721609532833,0.4960176646709442,0.9455727338790894,1.4353572130203247,-0.31239086389541626,0.0836469978094101,0.5276054739952087,1.47480046749115,-0.02061927132308483,0.1119673028588295,0.9733163714408875,1.516884207725525,-0.3273713290691376,0.07223956286907196,0.5027614831924438,1.5618575811386108,-0.04886515811085701,0.07142487168312073,0.9347406625747681,1.5401748418807983,-0.3614691197872162,0.10979373753070831,0.5347691178321838,1.5807247161865234,-0.0899491235613823,0.10871652513742447,0.9241325259208679,1.5119386911392212,-0.32181650400161743,0.13696590065956116,0.5463510751724243,1.5503063201904297,-0.04762033373117447,0.13253650069236755,0.8017346262931824,1.457138180732727,-0.11018411815166473,0.0007522969390265644,0.6441513895988464,1.4566502571105957,0.11190532147884369,0.0005408436409197748,0.7853091359138489,1.9181545972824097,0.008482773788273335,0.005291257984936237,0.6385565400123596,1.911692500114441,0.3116912543773651,0.002557904226705432,0.785116970539093,2.2796630859375,0.4841180741786957,0.0008383732056245208,0.6495496034622192,2.2755625247955322,0.6851648092269897,0.0005985494935885072,0.7982814908027649,2.3625006675720215,0.5264706015586853,0.000152595282997936,0.6580950021743774,2.349677085876465,0.7169531583786011,0.00037156749749556184,0.7494490146636963,2.400418758392334,0.32837897539138794,0.0014823677483946085,0.6480160355567932,2.4115049839019775,0.49840426445007324,0.002971538109704852
Hands Up,0.6570602655410767,0.6073858141899109,-0.4866023659706116,0.9997380971908569,0.6788562536239624,0.5589967370033264,-0.48721185326576233,0.9985312819480896,0.6904383897781372,0.5572686195373535,-0.4867227077484131,0.9990059733390808,0.7029078006744385,0.5564107298851013,-0.4874745309352875,0.9985826015472412,0.6565564274787903,0.5620056986808777,-0.45308437943458557,0.998725414276123,0.6504164934158325,0.5624234676361084,-0.45362845063209534,0.9991710186004639,0.6440736651420593,0.5630010366439819,-0.45361804962158203,0.99854975938797,0.7445046305656433,0.5871723890304565,-0.4115888178348541,0.9989736080169678,0.660853385925293,0.5843502283096313,-0.2533738911151886,0.9989581108093262,0.6816668510437012,0.6639750599861145,-0.4549288749694824,0.9995718598365784,0.6528180837631226,0.6629728674888611,-0.4094580113887787,0.9994431138038635,0.8671053647994995,0.8924068808555603,-0.35352250933647156,0.996231198310852,0.5944465398788452,0.8957387208938599,-0.10652343928813934,0.9975275993347168,0.9388534426689148,1.2026280164718628,-0.3476032018661499,0.6199479103088379,0.5484982132911682,1.216786503791809,0.05895192176103592,0.47509467601776123,0.9455870389938354,1.4534037113189697,-0.31995314359664917,0.08201657980680466,0.526016116142273,1.4953159093856812,0.01278851181268692,0.10751857608556747,0.9734161496162415,1.5338411331176758,-0.33675599098205566,0.07344374060630798,0.4982527196407318,1.5826226472854614,-0.011437163688242435,0.06991467624902725,0.9347195625305176,1.557659387588501,-0.3677632212638855,0.11241710186004639,0.5325092077255249,1.605918526649475,-0.05266449600458145,0.10629086196422577,0.9240940809249878,1.5291813611984253,-0.32789936661720276,0.13740873336791992,0.5453353524208069,1.574138879776001,-0.013494385406374931,0.12857195734977722,0.8022910952568054,1.4728410243988037,-0.11053542792797089,0.0006963569321669638,0.6428064703941345,1.4721647500991821,0.11220809072256088,0.0005005759303458035,0.7868282198905945,1.9425678253173828,-0.0222645066678524,0.004872460849583149,0.6323385834693909,1.9346823692321777,0.3143422603607178,0.0024315088521689177,0.7864745855331421,2.3111605644226074,0.4248642921447754,0.0007854261202737689,0.6445614099502563,2.306790351867676,0.6893128156661987,0.0005603509489446878,0.7993122935295105,2.3942480087280273,0.46501073241233826,0.00014347865362651646,0.6534625887870789,2.3799500465393066,0.7214234471321106,0.00034660196979530156,0.7478762865066528,2.4376940727233887,0.26206880807876587,0.0013943142257630825,0.6436278820037842,2.449840784072876,0.491504043340683,0.002772504696622491
Hands Up,0.656467080116272,0.6077834963798523,-0.4972323775291443,0.9997490644454956,0.6782128810882568,0.5585196018218994,-0.500031590461731,0.9986300468444824,0.6899412274360657,0.5565630793571472,-0.49948829412460327,0.999064028263092,0.702595591545105,0.5555167198181152,-0.5001673102378845,0.9986788630485535,0.6559940576553345,0.5618276000022888,-0.4656509459018707,0.9988094568252563,0.64994877576828,0.5623141527175903,-0.46619266271591187,0.9992145895957947,0.6436731219291687,0.5629689693450928,-0.4662770628929138,0.9986448884010315,0.7447181344032288,0.5855709910392761,-0.42630690336227417,0.9990399479866028,0.6610705852508545,0.5838830471038818,-0.2666904926300049,0.9990234971046448,0.6818976998329163,0.663972795009613,-0.46540969610214233,0.999606192111969,0.6525963544845581,0.6637141108512878,-0.4195827841758728,0.9994856715202332,0.8704957962036133,0.8942477703094482,-0.3613322675228119,0.9965386986732483,0.5928118824958801,0.8957725763320923,-0.12212624400854111,0.997734785079956,0.941353440284729,1.1418564319610596,-0.35264497995376587,0.5872079133987427,0.538215696811676,1.2170838117599487,0.041747137904167175,0.46675530076026917,0.9460328221321106,1.4655331373214722,-0.33133792877197266,0.07963905483484268,0.5180834531784058,1.5029089450836182,-0.006686433218419552,0.10844874382019043,0.9749628901481628,1.549569010734558,-0.347300261259079,0.07349801063537598,0.4881379008293152,1.5934689044952393,-0.033368583768606186,0.07176496833562851,0.9350924491882324,1.5735422372817993,-0.379546582698822,0.1133292019367218,0.5256298780441284,1.615862488746643,-0.07267503440380096,0.10883189737796783,0.92425137758255,1.5438508987426758,-0.34017735719680786,0.13663852214813232,0.5396391749382019,1.58396315574646,-0.03218166530132294,0.1302102506160736,0.8042887449264526,1.4891226291656494,-0.10880450159311295,0.0006383415311574936,0.640397846698761,1.4866392612457275,0.11050964891910553,0.000459875853266567,0.7870992422103882,1.9691141843795776,-0.010170986875891685,0.004450120963156223,0.6294701099395752,1.961174488067627,0.31004148721694946,0.0022744156885892153,0.7888591289520264,2.350170135498047,0.45864954590797424,0.0007241540006361902,0.641603410243988,2.3442065715789795,0.6850301623344421,0.0005174950347281992,0.8024311065673828,2.43485689163208,0.5004616975784302,0.00013249102630652487,0.6502825021743774,2.4180147647857666,0.7160497307777405,0.00031974667217582464,0.7497548460960388,2.4782519340515137,0.2966769337654114,0.0012905719922855496,0.6430476903915405,2.490469455718994,0.4653705954551697,0.0025590735021978617
Hands Up,0.6560121774673462,0.6082818508148193,-0.5216749906539917,0.9997528195381165,0.6780935525894165,0.5581720471382141,-0.5155943632125854,0.9987085461616516,0.6901100277900696,0.5562409162521362,-0.5150134563446045,0.9991047382354736,0.7030055522918701,0.5552379488945007,-0.515514612197876,0.9987569451332092,0.6552737951278687,0.5614259839057922,-0.5063053965568542,0.9988691806793213,0.6491628885269165,0.561892569065094,-0.5067616105079651,0.9992347955703735,0.6427923440933228,0.5625349879264832,-0.5066872239112854,0.9987080693244934,0.7450904846191406,0.5854060053825378,-0.45054110884666443,0.9990928769111633,0.6610363125801086,0.5835626125335693,-0.32112985849380493,0.9990611672401428,0.6822269558906555,0.6646605730056763,-0.4938644766807556,0.9996345639228821,0.6523815989494324,0.6645624041557312,-0.4660314917564392,0.9995181560516357,0.8725687265396118,0.8944712281227112,-0.3842933773994446,0.9968170523643494,0.5920403599739075,0.8942708969116211,-0.16182151436805725,0.9979011416435242,0.9419463872909546,1.1936142444610596,-0.3621995747089386,0.5627360343933105,0.5384418964385986,1.217020869255066,0.016915351152420044,0.4494876563549042,0.946206271648407,1.4777648448944092,-0.377712607383728,0.0789826437830925,0.5198867321014404,1.510195016860962,-0.037211231887340546,0.10545511543750763,0.9754031896591187,1.565745234489441,-0.404130220413208,0.07485637813806534,0.4912199079990387,1.6044962406158447,-0.0665900856256485,0.07102788239717484,0.9351949691772461,1.5880019664764404,-0.4402310252189636,0.11611434072256088,0.5269314050674438,1.6265283823013306,-0.1118079423904419,0.1078159287571907,0.9242259860038757,1.5561891794204712,-0.3885369300842285,0.13752414286136627,0.5408087968826294,1.5931580066680908,-0.06527101993560791,0.12774111330509186,0.8048607707023621,1.4969639778137207,-0.10547704994678497,0.0005870669847354293,0.6375628709793091,1.4929473400115967,0.10714038461446762,0.00042379164369776845,0.789333701133728,1.9867955446243286,0.0069995783269405365,0.004067788831889629,0.6299773454666138,1.976385474205017,0.30879923701286316,0.0021318141371011734,0.7955112457275391,2.372908115386963,0.4784297049045563,0.0006684495019726455,0.6436091065406799,2.3665480613708496,0.6927549242973328,0.0004785051569342613,0.8078341484069824,2.454328775405884,0.5306273698806763,0.00012342103582341224,0.6523798704147339,2.4406309127807617,0.7257422208786011,0.00029755401192232966,0.7509583234786987,2.5100269317626953,0.32487720251083374,0.0011959169059991837,0.646165668964386,2.5149683952331543,0.46595773100852966,0.002364145591855049
Hands Up,0.6564936637878418,0.608647882938385,-0.6279699206352234,0.9997628927230835,0.6786863207817078,0.5575551986694336,-0.6241861581802368,0.9988049864768982,0.6905642747879028,0.5556386709213257,-0.6237455606460571,0.9991584420204163,0.7032256126403809,0.5547072291374207,-0.6243764758110046,0.9988498091697693,0.6555862426757812,0.5609453320503235,-0.5953920483589172,0.9989503622055054,0.6492658853530884,0.5614567995071411,-0.5959030985832214,0.9992733597755432,0.6428409814834595,0.5622337460517883,-0.5960525274276733,0.9987983107566833,0.7470450401306152,0.5849018096923828,-0.5016704201698303,0.9991525411605835,0.6610440015792847,0.5839166045188904,-0.3277939260005951,0.9991122484207153,0.6825399994850159,0.6651866436004639,-0.5765952467918396,0.9996640086174011,0.6527360677719116,0.6651638746261597,-0.5350667238235474,0.9995554685592651,0.8733943700790405,0.8947713971138,-0.399568647146225,0.9970783591270447,0.59114009141922,0.8951592445373535,-0.18227651715278625,0.9980621337890625,0.9490064382553101,1.1616127490997314,-0.388281911611557,0.5443190932273865,0.5327877402305603,1.227177619934082,0.005174709018319845,0.4432423710823059,0.951919674873352,1.4893187284469604,-0.4315800666809082,0.07838240265846252,0.5201635360717773,1.5338555574417114,-0.06113036349415779,0.10416581481695175,0.9811190366744995,1.5788320302963257,-0.46238288283348083,0.07550662755966187,0.49297842383384705,1.632025957107544,-0.0908026322722435,0.07144748419523239,0.9410037994384766,1.6007492542266846,-0.49870115518569946,0.11761115491390228,0.527777910232544,1.6514005661010742,-0.13840705156326294,0.1084236353635788,0.928869903087616,1.56892728805542,-0.4429803788661957,0.13743533194065094,0.5414541959762573,1.6164213418960571,-0.08951322734355927,0.12664289772510529,0.8065235018730164,1.5111942291259766,-0.10873456299304962,0.0005458189989440143,0.6369081735610962,1.509084701538086,0.11040911823511124,0.00039520536665804684,0.7921101450920105,2.008141040802002,0.000944113009609282,0.0037612116429954767,0.6295391917228699,2.001174211502075,0.313571572303772,0.0020383931696414948,0.799233615398407,2.408689260482788,0.4879295229911804,0.0006231857114471495,0.6425591111183167,2.402892589569092,0.7144862413406372,0.00044882993097417057,0.8107416033744812,2.49438738822937,0.534144401550293,0.00011675033601932228,0.6509710550308228,2.4783105850219727,0.7487095594406128,0.0002818630891852081,0.752332329750061,2.5408377647399902,0.3287002742290497,0.00111235526856035,0.6457444429397583,2.5518910884857178,0.47859078645706177,0.00219413498416543
Hands Up,0.6567010879516602,0.6089234948158264,-0.5867289304733276,0.999773383140564,0.6789671778678894,0.5573996901512146,-0.59122633934021,0.9988878965377808,0.6910684108734131,0.5555521249771118,-0.5906599164009094,0.9992095232009888,0.7038800120353699,0.5546743273735046,-0.5914492011070251,0.9989315867424011,0.6555642485618591,0.5607457756996155,-0.5531404614448547,0.9990202784538269,0.6491857767105103,0.5612664222717285,-0.5537340044975281,0.9993113875389099,0.6426861882209778,0.5621255040168762,-0.5538801550865173,0.9988763332366943,0.747085690498352,0.5848590135574341,-0.4936625361442566,0.9992106556892395,0.660980224609375,0.5840787291526794,-0.32003530859947205,0.9991660714149475,0.6833838224411011,0.6655974984169006,-0.5444148778915405,0.9996903538703918,0.6528499722480774,0.665601372718811,-0.4937508702278137,0.9995879530906677,0.8757534027099609,0.8971204161643982,-0.40346962213516235,0.9973259568214417,0.588142991065979,0.8946992754936218,-0.1412426233291626,0.9982253313064575,0.9479575157165527,1.2222447395324707,-0.384821355342865,0.5173838138580322,0.5248718857765198,1.2289791107177734,0.07683640718460083,0.43309590220451355,0.9510685801506042,1.5091549158096313,-0.4095238149166107,0.07683321088552475,0.5152899026870728,1.5418999195098877,0.04047327861189842,0.1049448549747467,0.9803903698921204,1.5986716747283936,-0.43342381715774536,0.07627274096012115,0.4867202639579773,1.641122579574585,0.01827676221728325,0.07368072122335434,0.9383244514465332,1.623898983001709,-0.46237874031066895,0.11950588971376419,0.5249736905097961,1.6645203828811646,-0.022779257968068123,0.11149580776691437,0.9261456727981567,1.591490626335144,-0.4149228036403656,0.13783198595046997,0.5391385555267334,1.6291402578353882,0.014576392248272896,0.1287800669670105,0.8065177798271179,1.5265401601791382,-0.11655417829751968,0.000499130052048713,0.6302980184555054,1.5196088552474976,0.11846379935741425,0.00036171782994642854,0.7901690006256104,2.038483142852783,-0.019535314291715622,0.003421500325202942,0.616362988948822,2.02443265914917,0.3244273066520691,0.0018899377901107073,0.7933351993560791,2.4415318965911865,0.4803745150566101,0.0005721595953218639,0.6242427229881287,2.4287822246551514,0.7342771291732788,0.0004117349162697792,0.8047873377799988,2.52992582321167,0.5266239643096924,0.0001076903790817596,0.6326680183410645,2.5061426162719727,0.7701128721237183,0.0002591279917396605,0.7397013306617737,2.5778207778930664,0.31119754910469055,0.0010260475100949407,0.623931348323822,2.585395336151123,0.5063647627830505,0.0020149799529463053
